,id,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket
18197,556169,556169,['GN0101'],20090129,Decennium,483954,[100183],마지막 기도,['GN0100'],['플라이 투 더 스카이']
18198,371230,371230,['GN0101'],20090129,Decennium,483954,[100183],사랑이겠지,['GN0100'],['플라이 투 더 스카이']
18199,469872,469872,['GN0101'],20090129,Decennium,483954,[100183],눈물아 미안해,['GN0100'],['플라이 투 더 스카이']
18200,46670,46670,['GN0101'],20090129,Decennium,483954,[100183],온음표,['GN0100'],['플라이 투 더 스카이']
18201,16819,16819,"['GN0104', 'GN0101']",20090202,당신 곁으로,488059,[604781],당신 곁으로,['GN0100'],['현욱']
18202,21086,21086,['GN0101'],20090202,당신 곁으로,488059,[604781],그 사랑으로,['GN0100'],['현욱']
18203,88722,88722,"['GN0104', 'GN0101']",20090203,Espresso,488068,[45995],멀리있기,['GN0100'],['KCM']
18204,606361,606361,"['GN0104', 'GN0101']",20090203,Espresso,488068,[45995],울보,['GN0100'],['KCM']
18205,317056,317056,"['GN0104', 'GN0101']",20081022,Here I Am,399175,[1692],어제보다 오늘 더,['GN0100'],['김종국']
18206,458049,458049,['GN0101'],20081022,Here I Am,399175,[1692],Forever (Feat. 마이티 마우스),['GN0100'],['김종국']
18207,532533,532533,['GN0101'],20081022,Here I Am,399175,[1692],이보다 더 좋을 순 없다 (Feat. 시진),['GN0100'],['김종국']
18208,341562,341562,"['GN0204', 'GN0201']",20090203,Espresso,488068,[45995],"있을때잘해 (Feat. 쥬얼리 하주연, 수호)",['GN0200'],['KCM']
18209,5125,5125,['GN0101'],20081022,Here I Am,399175,[1692],그 집 앞 (序曲),['GN0100'],['김종국']
18210,285750,285750,"['GN0104', 'GN0101']",20081022,Here I Am,399175,[1692],그 집 앞,['GN0100'],['김종국']
18211,250321,250321,['GN0101'],20081022,Here I Am,399175,[1692],사랑에 취해 (Feat. 주석),['GN0100'],['김종국']
18212,610540,610540,['GN0101'],20081022,Here I Am,399175,[1692],이별의 정석,['GN0100'],['김종국']
18213,172378,172378,"['GN0906', 'GN0901']",19990801,Christina Aguilera,18723,[2063],Reflection,['GN0900'],['Christina Aguilera']
18214,187531,187531,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19970520,Go The Distance (Single),27217,[27182],Go The Distance,"['GN1500', 'GN2200']",['Michael Bolton']
18215,322215,322215,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19951027,포카혼타스 OST,27481,[29229],Colors Of The Wind,"['GN1500', 'GN2200']",['Judy Kuhn']
18216,322215,322215,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19951027,포카혼타스 OST,27481,[29229],Colors Of The Wind,"['GN1500', 'GN2200']",['Judy Kuhn']
18217,569715,569715,"['GN2207', 'GN1501', 'GN1401', 'GN1509', 'GN1404']",20000601,토이 스토리 OST,27522,[30594],You&#39;ve Got a Friend in Me (From &#34;Toy Story&#34;/Soundtrack Version),"['GN1400', 'GN1500', 'GN2200']",['Randy Newman']
18218,225106,225106,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19671018,정글 북 OST,27180,[2727],My Own Home,"['GN1500', 'GN2200']",['Various Artists']
18219,19606,19606,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20021119,보물성 OST,29511,[710763],I`m Still Here (Jim`s Theme),"['GN1500', 'GN2200']",['John Rzeznik']
18220,89503,89503,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20031217,브라더 베어 OST,33405,[3382],Look Through My Eyes,"['GN1500', 'GN2200']",['Phil Collins']
18221,438915,438915,"['GN1503', 'GN1501', 'GN1509']",20000513,쿠스코? 쿠스코! OST,41158,[28192],My Funny Friend And Me,['GN1500'],['Sting']
18222,513036,513036,"['GN1503', 'GN1509', 'GN1501']",19990621,Fantasia 2000,41257,"[29869, 105868]",Symphony No. 5,['GN1500'],"['James Levine', 'Chicago Symphony Orchestra']"
18223,384188,384188,"['GN1701', 'GN1708', 'GN1710']",20050322,The Classic Swing Collection,82680,[27369],All The Cats Join In,['GN1700'],['Benny Goodman']
18224,384597,384597,"['GN1701', 'GN1710']",19920225,Zip-A-Dee Doo-Dah,99724,[40184],Fun And Fancy Free,['GN1700'],['Gene Krupa']
18225,537492,537492,"['GN1701', 'GN1710']",19920225,Zip-A-Dee Doo-Dah,99724,[58677],Melody Time,['GN1700'],['Buddy Clark']
18226,261012,261012,['GN0901'],20030128,New Arrival,333646,[103502],Can`t Help Falling In Love,['GN0900'],['A-Teens']
18227,572208,572208,"['GN1307', 'GN1301', 'GN1303']",20051121,Gold,347011,[28545],Stir It Up (Single Ver.),['GN1300'],['Patti Labelle']
18228,162569,162569,"['GN1503', 'GN1501']",20081118,볼트 OST,477452,[254676],I Thought I Lost You (With John Travolta),['GN1500'],['Miley Cyrus']
18229,66475,66475,"['GN1301', 'GN1509', 'GN1302', 'GN2207', 'GN1501', 'GN1506']",20180803,The Princess and the Frog (Original Motion Picture Soundtrack),728852,[181769],Never Knew I Needed (From &#34;The Princess and the Frog&#34;/Soundtrack Version),"['GN1500', 'GN1300', 'GN2200']",['Ne-Yo']
18230,331696,331696,"['GN2207', 'GN1501', 'GN0901', 'GN1509', 'GN1506']",20110411,Winnie The Pooh,2010568,"[562451, 183343]",Winnie the Pooh,"['GN1500', 'GN0900', 'GN2200']","['Zooey Deschanel', 'M. Ward']"
18231,156841,156841,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19911121,Beauty And The Beast (Special Edition),2094188,[33671],Beauty and the Beast (From &#34;Beauty and the Beast&#34; / Soundtrack Version),"['GN1500', 'GN2200']",['Angela Lansbury']
18232,225652,225652,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19911121,Beauty And The Beast (Special Edition),2094188,"[2275, 28562]",Beauty and the Beast (From &#34;Beauty and the Beast&#34; / Duet),"['GN1500', 'GN2200']","['Celine Dion', 'Peabo Bryson']"
18233,590972,590972,"['GN2207', 'GN0901', 'GN1509', 'GN1501', 'GN1506']",20121002,신데렐라 OST,2151688,"[560356, 698757, 698765]",Where Did I Put That Thing / Bibbidi-Bobbidi-Boo (The Magic Song) (From &#34;Cinderella&#34; / Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']","['Oliver Wallace', 'Paul J. Smith', 'Verna Felton']"
18234,78983,78983,"['GN2207', 'GN1501', 'GN1506', 'GN1509', 'GN1001']",20121030,주먹왕 랄프 OST,2165582,[425140],When Can I See You Again? (From &#34;Wreck-It Ralph&#34;/Soundtrack Version),"['GN1500', 'GN2200', 'GN1000']",['Owl City']
18235,78983,78983,"['GN2207', 'GN1501', 'GN1506', 'GN1509', 'GN1001']",20121030,주먹왕 랄프 OST,2165582,[425140],When Can I See You Again? (From &#34;Wreck-It Ralph&#34;/Soundtrack Version),"['GN1500', 'GN2200', 'GN1000']",['Owl City']
18236,578523,578523,['GN0901'],20131022,Let It Go (from &#34;Frozen&#34;),2213563,[261830],Let It Go (From &#34;Frozen / Single Version),['GN0900'],['Demi Lovato']
18237,269427,269427,"['GN2207', 'GN1501', 'GN0901', 'GN1509', 'GN1506']",20131202,겨울왕국 OST (Deluxe Edition),2219433,"[746208, 746210, 746211]",Do You Want To Build A Snowman?,"['GN1500', 'GN0900', 'GN2200']","['Kristen Bell', 'Agatha Lee Monn', 'Katie Lopez']"
18238,300310,300310,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[29253],Whistle While You Work,"['GN1500', 'GN2200']",['Adriana Caselotti']
18239,313532,313532,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[29921, 560361]",When You Wish Upon A Star,"['GN1500', 'GN2200']","['Cliff Edwards', 'Disney Studio Chorus']"
18240,60113,60113,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[746832, 746835, 746836]",The Three Caballeros,"['GN1500', 'GN2200']","['Clarence Nash', 'Joaquin Garay', 'Jose Oliviera']"
18241,83253,83253,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[560356, 28566]",What A Dog / He`s A Tramp (Soundtrack),"['GN1500', 'GN2200']","['Oliver Wallace', 'Peggy Lee']"
18242,251035,251035,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[29269, 746852, 29267]",Once Upon A Dream,"['GN1500', 'GN2200']","['Bill Shirley', 'Sleeping Beauty Chorus', 'Mary Costa']"
18243,237020,237020,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[39866],Cruella De Vil,"['GN1500', 'GN2200']",['Bill Lee']
18244,139249,139249,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[29922, 60513]",The Bare Necessities,"['GN1500', 'GN2200']","['Phil Harris', 'Bruce Reitherman']"
18245,264562,264562,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[184596],Someone`s Waiting For You (Album Ver.),"['GN1500', 'GN2200']",['Shelby Flint']
18246,35123,35123,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[42315],Best Of Friends (Album Ver.),"['GN1500', 'GN2200']",['Pearl Bailey']
18247,606063,606063,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[29236, 28276]",A Whole New World,"['GN1500', 'GN2200']","['Brad Kane', 'Lea Salonga']"
18248,496112,496112,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[560361],Winnie The Pooh,"['GN1500', 'GN2200']",['Disney Studio Chorus']
18249,187157,187157,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20080827,Disney Greatest Love Songs,210586,[28276],Reflection (From &#34;Mulan&#34; / Soundtrack Version),"['GN1500', 'GN2200']",['Lea Salonga']
18250,497219,497219,"['GN1501', 'GN1506']",20150924,"Impressive Animation Best Collection(감동적인 애니매이션 베스트 모음곡, Kids 힐링 어린이 영화 OST 명곡 피아노)",2644119,[905546],Part Of That World,['GN1500'],['Animation Favorites']
18251,525935,525935,"['GN2207', 'GN0901', 'GN1509', 'GN1501', 'GN1506']",20160212,영화 주토피아 OST (Zootopia OST),2666420,[10379],Try Everything (From &#34;Zootopia&#34;/Soundtrack),"['GN1500', 'GN0900', 'GN2200']",['Shakira']
18252,525935,525935,"['GN2207', 'GN0901', 'GN1509', 'GN1501', 'GN1506']",20160212,영화 주토피아 OST (Zootopia OST),2666420,[10379],Try Everything (From &#34;Zootopia&#34;/Soundtrack),"['GN1500', 'GN0900', 'GN2200']",['Shakira']
18253,525935,525935,"['GN2207', 'GN0901', 'GN1509', 'GN1501', 'GN1506']",20160212,영화 주토피아 OST (Zootopia OST),2666420,[10379],Try Everything (From &#34;Zootopia&#34;/Soundtrack),"['GN1500', 'GN0900', 'GN2200']",['Shakira']
18254,197976,197976,"['GN1503', 'GN1501']",20180201,The Very Best Of The Oliver Wallace (올리버 월레스 베스트 모음집),4393651,[560356],Main Title (OST From `Dumbo`),['GN1500'],['Oliver Wallace']
18255,439161,439161,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190522,Aladdin (Original Motion Picture Soundtrack),10288448,"[2644426, 541364]",A Whole New World (From &#34;Aladdin&#34;/Soundtrack Version),"['GN1500', 'GN0900']","['Mena Massoud', 'Naomi Scott']"
18256,439161,439161,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190522,Aladdin (Original Motion Picture Soundtrack),10288448,"[2644426, 541364]",A Whole New World (From &#34;Aladdin&#34;/Soundtrack Version),"['GN1500', 'GN0900']","['Mena Massoud', 'Naomi Scott']"
18257,166439,166439,"['GN1509', 'GN2207', 'GN1401', 'GN1404', 'GN1501', 'GN1506']",20190621,Toy Story 4 (Original Motion Picture Soundtrack),10298309,[912571],The Ballad of the Lonesome Cowboy (From &#34;Toy Story 4&#34;/Soundtrack Version),"['GN1400', 'GN1500', 'GN2200']",['Chris Stapleton']
18258,160545,160545,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190710,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),10305677,[3535],Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),"['GN1500', 'GN0900']",['Beyonce']
18259,700543,700543,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190712,라이온 킹 (영화 라이온 킹 OST),10306069,"[2738430, 33674]",Circle of Life/Nants&#39; Ingonyama,"['GN1500', 'GN0900']","['Lindiwe Mkhize', 'Lebo M']"
18260,616144,616144,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190712,라이온 킹 (영화 라이온 킹 OST),10306069,"[3535, 569454, 2738437, 2738439]",Can You Feel the Love Tonight,"['GN1500', 'GN0900']","['Beyonce', 'Donald Glover', 'Billy Eichner', 'Seth Rogen']"
18261,462968,462968,"['GN0908', 'GN0901']",20190920,You Can`t Stop The Girl (From Disney`s &#34;Maleficent: Mistress of Evil&#34;),10330431,[627452],You Can`t Stop The Girl (From Disney`s &#34;Maleficent: Mistress of Evil&#34;),['GN0900'],['Bebe Rexha']
18262,498203,498203,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20100824,Disney Villains: Simply Sinister Songs,10338168,[746826],Pink Elephants on Parade (From &#34;Dumbo&#34; / Soundtrack Version),"['GN1500', 'GN2200']",['The Disney Chorus']
18263,394031,394031,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,"[232538, 838137]",Into the Unknown (From &#34;Frozen 2&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']","['Idina Menzel', 'Aurora']"
18264,394031,394031,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,"[232538, 838137]",Into the Unknown (From &#34;Frozen 2&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']","['Idina Menzel', 'Aurora']"
18265,324428,324428,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160624,"Blood, Sweat & 3 Years",2681884,[31330],Hero (Feat. Christina Perri),"['GN2700', 'GN1100']",['Cash Cash']
18266,92441,92441,['GN0901'],20180727,Night & Day (Day Edition &#8211; Extra Tracks),10188394,"[752662, 1705084]",My Life,['GN0900'],"['The Vamps', 'New Hope Club']"
18267,92441,92441,['GN0901'],20180727,Night & Day (Day Edition &#8211; Extra Tracks),10188394,"[752662, 1705084]",My Life,['GN0900'],"['The Vamps', 'New Hope Club']"
18268,105773,105773,"['GN0904', 'GN0901']",20180803,SCHLAGER,10190495,[965700],St&#228;rker,['GN0900'],['Vanessa Mai']
18269,395273,395273,"['GN1401', 'GN1407', 'GN1404']",20180803,Love Out Loud,10190846,[1814681],Love Out Loud,['GN1400'],['17 Memphis']
18270,629306,629306,"['GN0908', 'GN0901']",20180629,Into You,10198897,[2018403],Into You,['GN0900'],['Laz Perkins']
18271,137360,137360,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1103']",20181130,Down By The River (feat. Emy Perez),10227575,[1079811],Down By The River (feat. Emy Perez),"['GN2700', 'GN1100']",['MOWE']
18272,470569,470569,"['GN1105', 'GN1109', 'GN1101']",20190219,Sorry (Feat. Hart),10252193,[1693363],Sorry (Feat. Hart),['GN1100'],['Boys Choir']
18273,267363,267363,"['GN1304', 'GN1301']",20190222,Verona,10253696,[870415],Verona,['GN1300'],['Lostboycrow']
18274,270223,270223,"['GN0908', 'GN0901']",20190314,My Kind of Party,10260972,[698731],Checklist,['GN0900'],['Megan Nicole']
18275,343210,343210,"['GN0908', 'GN0901']",20190314,Walk Away,10260988,[2634954],Walk Away,['GN0900'],['Beta Play']
18276,88455,88455,"['GN0908', 'GN0901']",20190318,Ice Cream Run,10262266,[2634475],Ice Cream Run,['GN0900'],['Jing']
18277,646624,646624,"['GN0908', 'GN0901']",20190321,We Are the Misfits,10264216,[1945201],We Are the Misfits,['GN0900'],['Selina Mour']
18278,230616,230616,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,[36329],Broken & Beautiful,"['GN1500', 'GN0900']",['Kelly Clarkson']
18279,230616,230616,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,[36329],Broken & Beautiful,"['GN1500', 'GN0900']",['Kelly Clarkson']
18280,172785,172785,"['GN1014', 'GN1001']",20190329,Waiting For Love,10267056,[1055469],Waiting For Love,['GN1000'],['Openside']
18281,374670,374670,"['GN0908', 'GN0901']",20190329,All We Need Is Love,10267237,[652931],Shadows,['GN0900'],['Stefanie Heinzmann']
18282,107822,107822,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190329,Thorns,10267593,[734357],Thorns,"['GN2700', 'GN1100']",['Faustix']
18283,397512,397512,"['GN0908', 'GN0901']",20190329,Just Not into It,10267696,[2637128],Just Not into It,['GN0900'],['Zoey G']
18284,129621,129621,['GN0901'],20190401,Pretty Lady,10268251,[2637327],Pretty Lady,['GN0900'],['Natalie Orfilia']
18285,364625,364625,['GN0901'],20190403,Bachelorette,10268811,[2403918],Bachelorette,['GN0900'],['Ashe']
18286,440676,440676,['GN0901'],20190403,Make A Move (Yuda  Remix),10269083,[2631061],Make A Move (Yuda Remix),['GN0900'],['EMMA WAHLIN']
18287,671299,671299,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190405,Swear to God,10269744,[1620265],Swear to God,"['GN2700', 'GN1100']",['Famba']
18288,43527,43527,"['GN1014', 'GN1003', 'GN1001']",20190405,Strange Love,10269944,[2631041],Strange Love,['GN1000'],['Simple Creatures']
18289,433490,433490,"['GN0908', 'GN0901']",20190405,Odd One Out,10270240,[1183001],Stick Out,['GN0900'],['Girli']
18290,23899,23899,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190409,Listen Closely (feat. SAFE),10271423,[727850],Listen Closely (feat. SAFE),"['GN2700', 'GN1100']",['DVBBS']
18291,163083,163083,"['GN1105', 'GN1101']",20190411,Lost You,10272444,[2202940],Lost You,['GN1100'],"['Oh, Be Clever']"
18292,120128,120128,"['GN1014', 'GN1001']",20190301,Push Back,10272541,[1055469],All I Really Want,['GN1000'],['Openside']
18293,337420,337420,"['GN0908', 'GN0901']",20190412,Sixteen,10272963,[464683],Sixteen,['GN0900'],['Ellie Goulding']
18294,162377,162377,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190415,When You Were Mine,10273877,"[1134446, 927578]",When You Were Mine,"['GN2700', 'GN1100']","['Gill Chang', 'Cimo Frankel']"
18295,488255,488255,"['GN1105', 'GN1101']",20190417,Poison,10274403,[1459875],Poison,['GN1100'],['Lost Boy']
18296,31763,31763,"['GN0908', 'GN0901']",20190419,Paralyzed,10275461,"[2560709, 748917]",Paralyzed,['GN0900'],"['Geek', 'Taylor Jones']"
18297,334008,334008,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190419,Splash,10275467,[2191184],Splash,"['GN2700', 'GN1100']",['OLIVIO']
18298,256239,256239,"['GN0908', 'GN0901']",20190419,Shine,10275696,[1256919],Shine,['GN0900'],['Brother Leo']
18299,686840,686840,"['GN0908', 'GN0901', 'GN0902']",20190419,Sum Yen,10276187,[2561155],Honey,['GN0900'],['Blue Americans']
18300,689678,689678,"['GN0908', 'GN0901']",20190426,Masterpiece,10277828,"[770410, 858144]",Masterpiece,['GN0900'],"['OMI', 'Felix Jaehn']"
18301,377828,377828,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,[627452],Girl in the Mirror,"['GN1500', 'GN0900']",['Bebe Rexha']
18302,377828,377828,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,[627452],Girl in the Mirror,"['GN1500', 'GN0900']",['Bebe Rexha']
18303,605940,605940,"['GN0908', 'GN0901']",20190426,As Long As I`m With You (feat. CMC$),10280071,[770410],As Long As I`m With You (feat. CMC$),['GN0900'],['OMI']
18304,405918,405918,"['GN0908', 'GN0901']",20190503,Sing It With Me,10280630,"[777220, 860384]",Sing It With Me,['GN0900'],"['JP Cooper', 'Astrid S']"
18305,2218,2218,"['GN0908', 'GN0901']",20190531,Say What You Want,10292561,[685504],Say What You Want,['GN0900'],['John De Sohn']
18306,116061,116061,['GN0901'],20190607,A Different Kind Of Human &#8211; Step 2,10294472,[838137],The River,['GN0900'],['Aurora']
18307,340055,340055,"['GN0901', 'GN0902', 'GN1001']",20190607,Boys & Girl,10294631,[723838],Boys & Girl,"['GN0900', 'GN1000']",['Deluxe']
18308,706903,706903,"['GN0908', 'GN0901']",20190614,You Need To Calm Down,10296939,[325867],You Need To Calm Down,['GN0900'],['Taylor Swift']
18309,645183,645183,"['GN0908', 'GN0901']",20190705,Dynamite,10303207,[100377],Dynamite,['GN0900'],['Westlife']
18310,112972,112972,"['GN0908', 'GN0901']",20200214,Forever,10388726,[890391],Forever,['GN0900'],['Matilda']
18311,618729,618729,['GN1101'],20190222,All In My Head,5654098,[860652],All In My Head (Feat. LOVA),['GN1100'],['Sonny Alven']
18312,388808,388808,"['GN1307', 'GN1301', 'GN1302']",20010327,Acoustic Soul,26297,[28585],Promises,['GN1300'],['India.Arie']
18313,168509,168509,"['GN1402', 'GN1401', 'GN1407']",20030506,On And On,303180,[168695],Tomorrow Morning,['GN1400'],['Jack Johnson']
18314,152331,152331,"['GN1003', 'GN1001']",20110606,The Life And Soul,1305653,[473880],Heavy Hands,['GN1000'],['Mamas Gun']
18315,406761,406761,"['GN1304', 'GN1301', 'GN1302']",20120713,channel ORANGE (Explicit Version),2137140,[546001],White (Album Version) (Feat. John Mayer),['GN1300'],['Frank Ocean']
18316,558581,558581,"['GN1403', 'GN1401']",20130614,For In My Way It Lies,2190151,[726829],The Everlasting Good,['GN1400'],['Jesper Munk']
18317,620565,620565,"['GN1204', 'GN1201', 'GN1203']",20150113,Yesterday`s Tomorrow,2299514,[829302],End Of The niGht.,['GN1200'],['Phony PPL']
18318,551926,551926,"['GN1301', 'GN1302']",20161117,Good Time,10015719,[994273],Good Time,['GN1300'],['Earl St. Clair']
18319,222988,222988,"['GN1105', 'GN1101']",20170315,French Kiwi Juice,10046031,[964082],Die With A Smile,['GN1100'],['FKJ']
18320,696048,696048,"['GN1105', 'GN1101']",20170315,French Kiwi Juice,10046031,[964082],Why Are There Boundaries,['GN1100'],['FKJ']
18321,309582,309582,"['GN1301', 'GN1302']",20170322,Hemispheres,10047603,[2619745],4 Us,['GN1300'],['Otis Junior & Dr Dundiff']
18322,407543,407543,['GN1001'],20170508,This Old Dog,10054094,[772959],Still Beating,['GN1000'],['Mac Demarco']
18323,355870,355870,['GN1001'],20170415,The Search for Everything,10041567,[33498],Moving On and Getting Over,['GN1000'],['John Mayer']
18324,470068,470068,['GN1001'],20170415,The Search for Everything,10041567,[33498],Rosie,['GN1000'],['John Mayer']
18325,677332,677332,"['GN1102', 'GN1101']",20170418,Seize The Day,10055486,[1702006],Purple Night,['GN1100'],['Cezaire']
18326,488856,488856,"['GN1003', 'GN1001']",20170616,Homey,10071282,[857513],Nayhoo (Feat. Masego & Lophile),['GN1000'],['Chon']
18327,320664,320664,"['GN1301', 'GN1302']",20170817,HEAVN,10088232,[945101],HEAVN,['GN1300'],['Jamila Woods']
18328,400885,400885,"['GN1201', 'GN1202']",20171215,NO ONE EVER REALLY DIES,10108312,"[106558, 554340]",Don`t Don`t Do It!,['GN1200'],"['N.E.R.D', 'Kendrick Lamar']"
18329,210166,210166,['GN0901'],20171027,No Wrong,10124645,[583091],No Wrong,['GN0900'],['Bahamas']
18330,599523,599523,"['GN1014', 'GN0901', 'GN0902', 'GN1001']",20180108,Golden Days,10125931,[473880],We,"['GN0900', 'GN1000']",['Mamas Gun']
18331,421325,421325,"['GN1301', 'GN1302']",20180129,Conscious Tree,10133145,[2084052],Don&#39;t Take Us to the Bottom,['GN1300'],['J.Lamotta']
18332,291705,291705,"['GN1301', 'GN1302']",20180129,Conscious Tree,10133145,[2084052],Chance,['GN1300'],['J.Lamotta']
18333,21428,21428,"['GN1201', 'GN1202']",20180322,Reverie,10150079,[1221304],I Wish,['GN1200'],['Tom Misch']
18334,65483,65483,['GN1201'],20180329,5 Day Mischon,10152643,[1221304],Day 4: Everybody Get Down (Feat. Kaidi Akinnibi),['GN1200'],['Tom Misch']
18335,375647,375647,"['GN0901', 'GN0902']",20180406,Geography,10155358,[1221304],Before Paris,['GN0900'],['Tom Misch']
18336,158951,158951,"['GN0901', 'GN0902']",20180420,A Song For Every Moon,10159895,[784415],There`s Little Left,['GN0900'],['Bruno Major']
18337,128473,128473,"['GN0901', 'GN0902']",20180420,A Song For Every Moon,10159895,[784415],Like Someone In Love,['GN0900'],['Bruno Major']
18338,487400,487400,"['GN1301', 'GN1303']",20180504,Good Thing,10163726,[837217],Bad Bad News,['GN1300'],['Leon Bridges']
18339,31747,31747,"['GN1301', 'GN1303']",20180504,Good Thing,10163726,[837217],Mrs.,['GN1300'],['Leon Bridges']
18340,541010,541010,"['GN1201', 'GN1209']",20180518,Letters Of Irrelevance,10173021,[2189798],Voodoo,['GN1200'],['Patrick Paige II']
18341,302622,302622,"['GN1201', 'GN1202']",20180713,The Pink Polo EP,10184228,"[1272907, 2007847]",Sunday Vibes,['GN1200'],"['Masego', 'Medasin']"
18342,436792,436792,"['GN1201', 'GN1202']",20180720,Loose Thoughts,10186526,[1272907],I Do Everything (More For Cruisin`),['GN1200'],['Masego']
18343,479095,479095,"['GN1304', 'GN1301', 'GN1308', 'GN1302']",20180720,Hive Mind,10172625,[586772],Stay the Night,['GN1300'],['The Internet']
18344,140148,140148,"['GN1304', 'GN1301', 'GN1308', 'GN1302']",20180720,Hive Mind,10172625,[586772],Wanna Be,['GN1300'],['The Internet']
18345,85973,85973,"['GN1105', 'GN1109', 'GN1101']",20180727,Feels So Good ◑ / Shrink ◐,10188920,[857764],Shrink ◐,['GN1100'],['HONNE']
18346,105998,105998,"['GN1301', 'GN1308', 'GN1302']",20181019,m&#333;&#39;z&#257;-ik.,10190307,[829302],Before You Get a Boyfriend.,['GN1300'],['Phony PPL']
18347,477585,477585,"['GN1105', 'GN1109', 'GN1101']",20180824,Love Me / Love Me Not,10152583,[857764],I Might ◑,['GN1100'],['HONNE']
18348,427343,427343,"['GN1304', 'GN1301', 'GN1308', 'GN1302']",20180907,Lady Lady,10202190,[1272907],Black Love,['GN1300'],['Masego']
18349,131260,131260,"['GN1304', 'GN1301', 'GN1308', 'GN1302']",20180907,Lady Lady,10202190,"[1272907, 1820882]",Just A Little,['GN1300'],"['Masego', 'De`Wayne Jackson']"
18350,569841,569841,"['GN1204', 'GN1201', 'GN1203']",20180913,Coloring Book,10203465,[741432],Juke Jam (Feat. Justin Bieber & Towkio),['GN1200'],['Chance The Rapper']
18351,86678,86678,"['GN1301', 'GN1303']",20181017,Daniel March,10212875,[1627730],Nina,['GN1300'],['Daniel March']
18352,705823,705823,"['GN1301', 'GN1308', 'GN1302']",20181019,m&#333;&#39;z&#257;-ik.,10190307,[829302],Cookie Crumble.,['GN1300'],['Phony PPL']
18353,81238,81238,"['GN1201', 'GN1202', 'GN1209']",20181108,NOIR,10220339,[989692],HOOPTI,['GN1200'],['Smino']
18354,388828,388828,"['GN1301', 'GN1308', 'GN1302']",20181109,I,10220497,[1230395],Roll Some Mo,['GN1300'],['Lucky Daye']
